event_id,event_name,ticker,event_date,contract_id,strike,expiration,option_type,last_price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,collection_timestamp
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030C00040000,40.0,2020-10-30,call,0.0,36.2,36.5,10,0,0.0,1.0,0.0,-0.0001,0.0,2025-08-14T14:02:24.905695
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030P00040000,40.0,2020-10-30,put,0.0,0.0,0.01,0,0,0.0,-0.00187,0.00034,-0.02652,0.00034,2025-08-14T14:02:24.905729
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030C00045000,45.0,2020-10-30,call,0.0,31.2,31.5,35,0,0.0,1.0,0.0,-0.00011,0.0,2025-08-14T14:02:24.905740
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030P00045000,45.0,2020-10-30,put,0.0,0.0,0.01,0,0,0.0,-0.00218,0.00047,-0.02512,0.00039,2025-08-14T14:02:24.905750
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030C00049000,49.0,2020-10-30,call,0.0,27.25,27.5,0,0,0.0,1.0,0.0,-0.00012,0.0,2025-08-14T14:02:24.905760
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030P00049000,49.0,2020-10-30,put,0.0,0.0,0.01,0,0,0.0,-0.00253,0.00063,-0.02449,0.00044,2025-08-14T14:02:24.905769
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030C00050000,50.0,2020-10-30,call,0.0,26.25,26.5,25,0,0.0,1.0,0.0,-0.00012,0.0,2025-08-14T14:02:24.905791
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030P00050000,50.0,2020-10-30,put,0.0,0.0,0.01,0,0,0.0,-0.00259,0.00067,-0.02387,0.00045,2025-08-14T14:02:24.905801
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030C00051000,51.0,2020-10-30,call,0.0,25.2,25.5,0,0,0.0,1.0,0.0,-0.00013,0.0,2025-08-14T14:02:24.905810
AMD_2020-10-28_Radeon_RX_6000_(RDNA_2),Radeon RX 6000 (RDNA 2),AMD,2020-10-28,AMD201030P00051000,51.0,2020-10-30,put,0.0,0.0,0.01,0,0,0.0,-0.00284,0.00076,-0.025,0.00049,2025-08-14T14:02:24.905819
