event_id,event_name,ticker,event_date,contract_id,strike,expiration,option_type,last_price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,collection_timestamp
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00020000,20.0,2023-12-01,call,0.0,226.35,227.25,1,0,0.0,0.99938,1e-05,-0.08419,0.00049,2025-08-13T00:08:19.623529
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00020000,20.0,2023-12-01,put,0.0,0.0,0.01,2,0,0.0,-0.00017,0.0,-0.02135,0.00015,2025-08-13T00:08:19.623542
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00030000,30.0,2023-12-01,call,0.0,216.35,217.25,48,0,0.0,0.999,2e-05,-0.1119,0.00075,2025-08-13T00:08:19.623545
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00030000,30.0,2023-12-01,put,0.0,0.0,0.01,10,0,0.0,-0.00021,0.0,-0.02112,0.00017,2025-08-13T00:08:19.623548
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00040000,40.0,2023-12-01,call,0.0,206.35,207.25,4,0,0.0,0.99888,2e-05,-0.10869,0.00084,2025-08-13T00:08:19.623551
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00040000,40.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00024,1e-05,-0.02119,0.0002,2025-08-13T00:08:19.623554
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00050000,50.0,2023-12-01,call,0.0,196.35,197.3,0,0,0.0,0.99844,3e-05,-0.13241,0.00113,2025-08-13T00:08:19.623557
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00050000,50.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00028,1e-05,-0.02128,0.00023,2025-08-13T00:08:19.623560
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00060000,60.0,2023-12-01,call,0.0,186.35,187.3,0,0,0.0,0.99831,4e-05,-0.12756,0.00122,2025-08-13T00:08:19.623563
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00060000,60.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00031,1e-05,-0.02098,0.00026,2025-08-13T00:08:19.623565
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00070000,70.0,2023-12-01,call,0.0,176.35,177.3,0,0,0.0,0.99821,5e-05,-0.12093,0.00128,2025-08-13T00:08:19.623568
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00070000,70.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00036,1e-05,-0.02159,0.0003,2025-08-13T00:08:19.623571
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00080000,80.0,2023-12-01,call,0.0,166.4,167.3,0,0,0.0,0.99742,7e-05,-0.155,0.00179,2025-08-13T00:08:19.623574
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00080000,80.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00041,2e-05,-0.02157,0.00033,2025-08-13T00:08:19.623577
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00090000,90.0,2023-12-01,call,0.0,156.4,157.3,0,0,0.0,0.99725,9e-05,-0.14907,0.00189,2025-08-13T00:08:19.623579
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00090000,90.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00044,2e-05,-0.02057,0.00035,2025-08-13T00:08:19.623582
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00100000,100.0,2023-12-01,call,0.0,146.4,147.3,0,0,0.0,0.99706,0.0001,-0.14379,0.00201,2025-08-13T00:08:19.623585
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00100000,100.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00049,2e-05,-0.02055,0.00039,2025-08-13T00:08:19.623588
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00105000,105.0,2023-12-01,call,0.0,141.4,142.35,10,0,0.0,0.99612,0.00014,-0.17795,0.00258,2025-08-13T00:08:19.623592
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201P00105000,105.0,2023-12-01,put,0.0,0.0,0.01,0,0,0.0,-0.00053,3e-05,-0.02103,0.00042,2025-08-13T00:08:19.623595
TSLA_2023-11-28_Cybertruck_Delivery_Event,Cybertruck Delivery Event,TSLA,2023-11-28,TSLA231201C00110000,110.0,2023-12-01,call,0.0,136.4,137.35,0,0,0.0,0.99592,0.00015,-0.17716,0.00269,2025-08-13T00:08:19.623597
