event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
iPhone 12,AAPL,Apple,Consumer Hardware,2020-10-13,2020-10-23,0.002528348826478942,1.2161393431419627,0.4121807013750902,82,0.010590125330802676,0.019642735653549882,0.019642735653549882,-0.01511599621429483,-0.03644013160514951,-0.03644013160514951,0.05331819916494651,-0.026527394138019522,-0.026527394138019522,0.0007433399923262307,-0.017175836534373712,-0.017175836534373712,0.04314363056477477,17727809258.256935,0.15312577099151883,145878610.0,152172342.85714287,0.7033626602438271,0.5325029439877388,False,False,0.6833333333333333,2025-08-14T15:05:33.767378
iPhone 13,AAPL,Apple,Consumer Hardware,2021-09-14,2021-09-24,0.00030863621016631354,1.3325619585657034,0.5289252845615479,83,-0.025657666589100445,-0.0016615558081837815,-0.0016615558081837815,-0.007670185694378343,-0.014038149074653773,-0.014038149074653773,-0.038618966918203546,-0.009562225021412574,-0.009562225021412574,0.006143685895850792,-0.013907686868166014,-0.013907686868166014,0.2599795937198335,14422868896.898823,0.10086701546476753,78355430.0,98726242.85714285,-1.4573249857166097,0.24108086928412376,False,False,0.6916666666666667,2025-08-14T15:05:33.881532
iPhone 14,AAPL,Apple,Consumer Hardware,2022-09-07,2022-09-16,0.0010429001452884226,1.3031832762766637,0.8291469890837859,82,-0.020274462347677755,-0.019612027309896723,-0.019612027309896723,-0.034966348672900605,-0.037071129720808574,-0.013399239163641614,0.0009628469790539107,0.009253956259131169,0.009253956259131169,-0.009617816613710861,0.00904060450644839,0.04789677841504991,0.1487668637652193,12771800532.129414,0.07938206220970821,71965690.0,82671800.0,-0.6073150979121775,0.6054091763649552,False,False,0.6833333333333333,2025-08-14T15:05:33.991280
iPhone 15,AAPL,Apple,Consumer Hardware,2023-09-12,2023-09-22,-4.578740606965646e-05,1.0945444516310334,0.4472536956293636,82,-0.035183749694839325,-0.011470982017497518,-0.011470982017497518,-0.023948281420603398,-0.015145772723400643,-0.015145772723400643,-0.007095986028096135,-0.01706032472612684,-0.01706032472612684,-0.0118549097415942,-0.007317212154666963,-0.007317212154666963,0.2969456860944415,14537154029.596197,0.08387831477247029,64083155.0,83112371.42857143,-1.0596361138298176,0.36707055799677296,False,False,0.6833333333333333,2025-08-14T15:05:34.105656
M1 Mac Launch,AAPL,Apple,Computing Hardware,2020-06-22,2020-11-10,0.001687635287526377,1.070972614439257,0.8721047699742265,84,0.015019261562979206,0.016168478534893196,0.017520139346078493,0.032563838981105285,0.04076525369289948,0.03429814592067214,0.02070600443376991,0.026163844082639276,0.0,0.021344463320027707,0.016635512758184534,-0.01460145140458835,0.1427275648590698,14722980767.561674,0.17151498851875852,148625320.0,169838250.0,0.6741571512145019,0.5485094441454272,False,False,0.7,2025-08-14T15:05:34.218370
MacBook Pro M1 Pro/Max,AAPL,Apple,Computing Hardware,2021-10-18,2021-10-26,0.0006686409123557518,1.3722842121537646,0.4308648593978522,83,-0.009802239997032999,0.0031127044415660077,0.0065062107767014125,0.010771848852702607,0.005130577428761768,0.0006487821445500903,0.040025277329425624,0.01180599467191934,0.0,0.015080042129843818,0.019993276156914153,0.014602608855371457,-0.08285541986816192,9993131244.033623,0.06865127784522587,75956045.0,69662675.0,1.732960276394047,0.1815230627328215,False,False,0.6916666666666667,2025-08-14T15:05:34.327259
Apple Watch Series 8,AAPL,Apple,Wearables,2022-09-07,2022-09-16,0.0010429001452884226,1.3031832762766637,0.8291469890837859,82,-0.020274462347677755,-0.019612027309896723,-0.019612027309896723,-0.034966348672900605,-0.037071129720808574,-0.013399239163641614,0.0009628469790539107,0.009253956259131169,0.009253956259131169,-0.009617816613710861,0.00904060450644839,0.04789677841504991,0.1487668637652193,12771800532.129414,0.07938206220970821,71965690.0,82671800.0,-0.6073150979121775,0.6054091763649552,False,False,0.6833333333333333,2025-08-14T15:05:34.439386
Vision Pro Announcement,AAPL,Apple,Mixed Reality,2023-06-05,,0.002845304746319086,1.1847435093502574,0.6563902729480414,83,-0.01772037544985286,-0.02333233292247225,-0.008042853530533469,-0.01573696454964276,-0.016534580155390603,-0.018580127221903806,0.013145119465713284,-0.007571279122821295,0.0,-0.00206004290030537,0.005513065553818031,0.007684887067515245,0.2162399840452962,12837998393.285751,0.07173546598342988,59443285.0,72297300.0,0.6526441415412914,0.5605362048515877,False,False,0.6916666666666667,2025-08-14T15:05:34.548647
Vision Pro US Launch,AAPL,Apple,Mixed Reality,2024-01-08,2024-02-02,0.0008090060687952038,1.109905414259772,0.5099488307973357,84,-0.00825153069888811,0.0008516101997073791,0.007699959270986923,0.006267867492362286,0.0015549544847403562,0.0016904402836134275,0.007109870979030264,0.024174868831050578,0.0,-0.0022634156761977,0.0001617910157638569,0.0019400824263444694,-0.015691652517167975,9858484174.140167,0.053474342779942265,54754590.0,53895400.0,-0.0007811016336624046,0.9994258082099845,False,False,0.7,2025-08-14T15:05:34.659776
RTX 30 Series,NVDA,NVIDIA,Semiconductor Hardware,2020-09-01,2020-09-17,0.003456140021745812,1.0659890387990254,0.4251144284328687,82,0.052278915179352514,0.03834627416678245,0.03834627416678245,0.040401746877321024,-0.04336711492826847,-0.04336711492826847,0.09477861980484126,0.03369383520199376,0.03369383520199376,0.03802165424765391,-0.08671609725794349,-0.08671609725794349,0.2357195311845366,9738970577.158403,0.7738680350832412,595343600.0,735677714.2857143,1.735496462442349,0.18105814216366867,False,False,0.6833333333333333,2025-08-14T15:05:34.774931
RTX 40 Series,NVDA,NVIDIA,Semiconductor Hardware,2022-09-20,2022-10-12,-0.0002745965154883007,2.1284771687364894,0.7359310466449227,82,0.05406735748168372,0.008494134286163569,0.008494134286163569,0.052031020958386645,0.050828673228514705,0.050828673228514705,0.019104333445211452,-0.015393628165080497,-0.015393628165080497,0.006450976168018041,-0.05009102379908403,-0.05009102379908403,0.012055091097139092,8385002931.670832,0.6707097128751829,637885800.0,645575571.4285715,0.11006520087271526,0.9193075252402216,False,False,0.6833333333333333,2025-08-14T15:05:34.885152
RTX 40 SUPER,NVDA,NVIDIA,Semiconductor Hardware,2024-01-08,2024-01-17,0.0009516054683587204,1.8046843863512774,0.34245527024195865,84,0.07184094736290672,0.056507203370830275,0.03785689883505531,0.05654751703571251,0.07708454646905447,0.07273455716707232,0.09846754523951096,0.06428095543803036,0.0,0.01697507938740772,0.04916461177479703,0.047021053165132276,0.2067716487411655,25482315858.017326,0.4659780465737018,408282400.0,492703625.0,1.294855279302158,0.28601934854863953,False,False,0.7,2025-08-14T15:05:35.001336
RTX 3080 Ti / 3070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2021-05-31,2021-06-03,-0.0005359213189675516,1.9829064604252666,0.38373265982123306,82,0.032730887542306686,0.04785525445352732,0.0,0.0027435781305617827,0.0511424639592618,0.07001922555915416,0.03468147980191416,0.0,0.0,0.0,0.043361327468850686,0.08077420480253439,0.3412406578226923,9041029990.824484,0.5155410514338186,411192000.0,551507428.5714285,0.6924006840809285,0.5602735886903794,False,False,0.6833333333333333,2025-08-14T15:05:35.113644
RTX 4070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2023-01-03,2023-01-05,-0.00047240028994439384,2.0731186958211443,0.7134977957848583,83,-0.0005318315369827204,-0.011693964222816827,-0.011693964222816827,0.0034671187608325132,-0.009972443083854959,-0.009972443083854959,-0.019722061061696827,0.0,0.0,0.03031786354007493,0.03800225017841852,0.03800225017841852,-0.11700889984224061,5560391001.640108,0.3745429295246699,432663100.0,382037666.6666667,0.38670196659607414,0.7362431328793999,False,False,0.6916666666666667,2025-08-14T15:05:35.235860
H100 Hopper GPU,NVDA,NVIDIA,AI Hardware,2022-03-22,2022-09-20,0.00263176337611023,2.840343193597649,0.5756592541323661,82,-0.027689641929399853,-0.033368767752794695,-0.033368767752794695,-0.0439219919539048,-0.022436016490047457,-0.022436016490047457,0.07098446934851488,-0.007854905183365513,-0.007854905183365513,-0.03355467436591941,0.044035287985840776,0.044035287985840776,0.20203890799946,16291031194.995022,0.5892669833473593,511025650.0,614272714.2857143,1.2425813017284406,0.3022969105941669,False,False,0.6833333333333333,2025-08-14T15:05:35.344462
Blackwell B200 / GB200,NVDA,NVIDIA,AI Hardware,2024-03-18,,0.0035534386992289143,1.7147780501038334,0.3552111912927783,82,-0.04343203551052613,-0.0010051179595012448,-0.0073516844165171236,-0.00993117534384725,-0.01519929174950384,0.014865172425583552,-0.026769269940911,0.007035824041053962,0.0,0.01066098559368256,0.03368943582734518,0.06595446167864316,0.005086171361801561,53658128408.34403,0.5693080718729056,592911600.0,595927250.0,-1.1084046545811348,0.3485597085994802,False,False,0.6833333333333333,2025-08-14T15:05:35.462643
Xbox Series X/S,MSFT,Microsoft,Gaming Hardware,2020-09-09,2020-11-10,0.0007883556009534031,0.9481062054867289,0.49041002539084777,84,-0.01298600052129616,-0.0058724828358040285,-0.0058724828358040285,0.010561225732049352,0.00274271322274104,-0.0033626497151677554,-0.013815711317142876,0.042583335946564604,0.042583335946564604,-0.02801806722663802,-0.03436000425903862,-0.027828801688215554,0.21153744632575866,8546360788.513185,0.043321823835320634,35454235.0,42954133.333333336,-0.3036591132996375,0.7900655066232113,False,False,0.7,2025-08-14T15:05:35.574095
