event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
iPhone 12,AAPL,Apple,Consumer Hardware,2020-10-13,2020-10-23,0.0025283424337147636,1.2161409587729377,0.4121810413324826,82,0.01059044170988025,0.01964272693321615,0.01964272693321615,-0.015116153593124099,-0.036440078225993794,-0.036440078225993794,0.053318263748614037,-0.02652739079293276,-0.02652739079293276,0.0007431455926751873,-0.017175834309491878,-0.017175834309491878,0.04314363056477477,17727810916.803852,0.15312576513551077,145878610.0,152172342.85714287,0.7033677414803936,0.5325001914327931,False,False,0.6833333333333333,2025-08-13T00:02:31.577767
iPhone 13,AAPL,Apple,Consumer Hardware,2021-09-14,2021-09-24,0.00030863275130404077,1.332566664558265,0.5289265901526532,83,-0.025657388990139217,-0.0016616426161079377,-0.0016616426161079377,-0.007669883585837018,-0.014037788119670717,-0.014037788119670717,-0.038618768494878664,-0.009561811120253783,-0.009561811120253783,0.006143580020437467,-0.01390779063359493,-0.01390779063359493,0.2599795937198335,14422868896.898823,0.10086701546476753,78355430.0,98726242.85714285,-1.4573464049480118,0.2410754716068829,False,False,0.6916666666666667,2025-08-13T00:02:31.693529
iPhone 14,AAPL,Apple,Consumer Hardware,2022-09-07,2022-09-16,0.0010429013084478852,1.303184293095519,0.8291473342682385,82,-0.020274766251685585,-0.019612049267251942,-0.019612049267251942,-0.03496658070630318,-0.03707107740355127,-0.013399308641804351,0.0009628470748359597,0.009253653497026004,0.009253653497026004,-0.009617718187291402,0.00904100293396315,0.04789708132191928,0.1487668637652193,12771801583.355713,0.07938205368637227,71965690.0,82671800.0,-0.6073347947324741,0.6053983714453686,False,False,0.6833333333333333,2025-08-13T00:02:31.806912
iPhone 15,AAPL,Apple,Consumer Hardware,2023-09-12,2023-09-22,-4.578278481133123e-05,1.0945417795097054,0.44725343478510343,82,-0.035183936183643794,-0.011471241272701618,-0.011471241272701618,-0.02394864237700605,-0.015146239018098594,-0.015146239018098594,-0.007096159583494854,-0.01706074986340811,-0.01706074986340811,-0.011854824415893694,-0.007317213433684744,-0.007317213433684744,0.2969456860944415,14537153848.425604,0.08387832849677694,64083155.0,83112371.42857143,-1.0596322599338264,0.3670720580348069,False,False,0.6833333333333333,2025-08-13T00:02:31.919979
M1 Mac Launch,AAPL,Apple,Computing Hardware,2020-06-22,2020-11-10,0.001687628385947848,1.0709730165858962,0.8721056000004215,84,0.015018931436202178,0.016168222381604883,0.0175198740192863,0.03256402233529497,0.04076511378458571,0.034298275805559206,0.02070582749649219,0.026163574466249395,0.0,0.02134490683164536,0.016635604709740015,-0.014601104918182117,0.1427275648590698,14722980281.650543,0.171514967614167,148625320.0,169838250.0,0.6741501497938628,0.5485133257564747,False,False,0.7,2025-08-13T00:02:32.029504
MacBook Pro M1 Pro/Max,AAPL,Apple,Computing Hardware,2021-10-18,2021-10-26,0.0006686386922304392,1.3722850647082256,0.4308658085913957,83,-0.009802141972284371,0.0031128060954070565,0.006506534225872412,0.010772271367303575,0.005130683911748911,0.000648891762072926,0.04002584367760709,0.011806318778139868,0.0,0.015080145278373092,0.01999305919160954,0.014602393036729167,-0.08285541986816192,9993131908.388662,0.06865128240924304,75956045.0,69662675.0,1.732898458558717,0.18153441186654257,False,False,0.6916666666666667,2025-08-13T00:02:32.140565
Apple Watch Series 8,AAPL,Apple,Wearables,2022-09-07,2022-09-16,0.0010429013084478852,1.303184293095519,0.8291473342682385,82,-0.020274766251685585,-0.019612049267251942,-0.019612049267251942,-0.03496658070630318,-0.03707107740355127,-0.013399308641804351,0.0009628470748359597,0.009253653497026004,0.009253653497026004,-0.009617718187291402,0.00904100293396315,0.04789708132191928,0.1487668637652193,12771801583.355713,0.07938205368637227,71965690.0,82671800.0,-0.6073347947324741,0.6053983714453686,False,False,0.6833333333333333,2025-08-13T00:02:32.260470
Vision Pro Announcement,AAPL,Apple,Mixed Reality,2023-06-05,,0.002845306163683496,1.1847420464569083,0.6563914712124801,83,-0.017720271444238232,-0.023332317189461674,-0.008042857233344317,-0.0157371378842271,-0.016534752173856495,-0.018580384240082813,0.013145118321472138,-0.007571278477241483,0.0,-0.002060214558213702,0.005512893245247286,0.007684628654896164,0.2162399840452962,12837998255.389595,0.07173547744555452,59443285.0,72297300.0,0.6526492042135531,0.5605333511381385,False,False,0.6916666666666667,2025-08-13T00:02:32.376779
Vision Pro US Launch,AAPL,Apple,Mixed Reality,2024-01-08,2024-02-02,0.0008090053070808127,1.1099079047881106,0.5099490564155015,84,-0.008251706083727956,0.0008514853776015576,0.007699837894625309,0.006267833485693453,0.001554744063215944,0.001690394728532663,0.007109786868416679,0.02417478184585886,0.0,-0.002263332748972835,0.0001617080885389921,0.0019401653535693342,-0.015691652517167975,9858484688.126755,0.053474341142013736,54754590.0,53895400.0,-0.0007861672994709818,0.9994220844142625,False,False,0.7,2025-08-13T00:02:32.488867
RTX 30 Series,NVDA,NVIDIA,Semiconductor Hardware,2020-09-01,2020-09-17,0.0034561462736497246,1.065986672740429,0.4251140062780242,82,0.05227848593214261,0.03834583638809734,0.03834583638809734,0.04040164627390066,-0.04336705862378172,-0.04336705862378172,0.09477830955151534,0.033693546629740334,0.033693546629740334,0.03802180055905291,-0.08671570001105255,-0.08671570001105255,0.2357195311845366,9738971178.527208,0.7738679069377261,595343600.0,735677714.2857143,1.735482486764873,0.18106070038400934,False,False,0.6833333333333333,2025-08-13T00:02:32.603204
