event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
iPhone 12,AAPL,Apple,Consumer Hardware,2020-10-13,2020-10-23,0.0025283427289247247,1.2161429673922268,0.41218230274445794,82,0.010590261624612542,0.01964257993854283,0.01964257993854283,-0.015116059911657525,-0.036440113082367366,-0.036440113082367366,0.05331819916494651,-0.026527516892266734,-0.026527516892266734,0.0007433399923262307,-0.01717577176657792,-0.01717577176657792,0.04314363056477477,17727810087.530396,0.15312576806351463,145878610.0,152172342.85714287,0.7033650766600354,0.5325016349903261,False,False,0.6833333333333333,2025-08-12T23:46:09.192331
iPhone 13,AAPL,Apple,Consumer Hardware,2021-09-14,2021-09-24,0.0003086327080751817,1.332566827071421,0.5289261038766242,83,-0.02565768469120587,-0.0016616369454638237,-0.0016616369454638237,-0.007670191968356398,-0.014037991681294083,-0.014037991681294083,-0.038618772401750934,-0.009562225021412574,-0.009562225021412574,0.006143685895850792,-0.013907581639235223,-0.013907581639235223,0.2599795937198335,14422868896.898823,0.10086700470094054,78355430.0,98726242.85714285,-1.4573473501957563,0.24107523340611672,False,False,0.6916666666666667,2025-08-12T23:46:09.302445
iPhone 14,AAPL,Apple,Consumer Hardware,2022-09-07,2022-09-16,0.001042905287017856,1.3031838272202079,0.82914715230948,82,-0.020274379941231442,-0.01961204380085591,-0.01961204380085591,-0.03496637082782941,-0.03707096473642846,-0.013399191229584884,0.0009628468832718617,0.009254056561060153,0.009254056561060153,-0.00961791504011067,0.009040702990212868,0.0478967736549607,0.1487668637652193,12771801583.355713,0.07938206121494427,71965690.0,82671800.0,-0.6073085330166635,0.6054127776510227,False,False,0.6833333333333333,2025-08-12T23:46:09.416270
iPhone 15,AAPL,Apple,Consumer Hardware,2023-09-12,2023-09-22,-4.578128797198019e-05,1.0945412303742812,0.44725303246466735,82,-0.03518395153156573,-0.011471249805739868,-0.011471249805739868,-0.02394839449306638,-0.015145907365330126,-0.015145907365330126,-0.007096245745398244,-0.017060496539801462,-0.017060496539801462,-0.011854824415893694,-0.00731712603579604,-0.00731712603579604,0.2969456860944415,14537153848.425604,0.08387832111195244,64083155.0,83112371.42857143,-1.0596432850438775,0.36706776678681236,False,False,0.6833333333333333,2025-08-12T23:46:09.527866
M1 Mac Launch,AAPL,Apple,Computing Hardware,2020-06-22,2020-11-10,0.0016876314696617765,1.0709732504685963,0.8721053798866534,84,0.01501884280778018,0.016168317348495144,0.01752032818280127,0.03256438295756532,0.0407655563148102,0.034298292827352514,0.020706008135761067,0.026164033232568773,0.0,0.02134481738154559,0.016635603252782127,-0.014601541542896945,0.1427275648590698,14722979309.828281,0.17151501726889046,148625320.0,169838250.0,0.6741314871676375,0.5485236724825892,False,False,0.7,2025-08-12T23:46:09.642894
MacBook Pro M1 Pro/Max,AAPL,Apple,Computing Hardware,2021-10-18,2021-10-26,0.0006686429846914166,1.3722821893902615,0.4308639215166985,83,-0.009801851471585727,0.003112502582928693,0.0065064320250287026,0.01077218773606862,0.005130820004367299,0.0006488124863234246,0.04002550298318308,0.011806211166221603,0.0,0.015080146882240797,0.019993274030504216,0.014602394589785073,-0.08285541986816192,9993131908.388662,0.06865128960565146,75956045.0,69662675.0,1.732949625135933,0.18152501813907307,False,False,0.6916666666666667,2025-08-12T23:46:09.752317
Apple Watch Series 8,AAPL,Apple,Wearables,2022-09-07,2022-09-16,0.001042905287017856,1.3031838272202079,0.82914715230948,82,-0.020274379941231442,-0.01961204380085591,-0.01961204380085591,-0.03496637082782941,-0.03707096473642846,-0.013399191229584884,0.0009628468832718617,0.009254056561060153,0.009254056561060153,-0.00961791504011067,0.009040702990212868,0.0478967736549607,0.1487668637652193,12771801583.355713,0.07938206121494427,71965690.0,82671800.0,-0.6073085330166635,0.6054127776510227,False,False,0.6833333333333333,2025-08-12T23:46:09.862240
Vision Pro Announcement,AAPL,Apple,Mixed Reality,2023-06-05,,0.0028453049161380247,1.1847418150632367,0.6563917215660581,83,-0.01771991748021623,-0.02333222758061522,-0.008042686561088105,-0.01573696524274041,-0.016534573131651322,-0.018580289315614798,0.013145205368318313,-0.007571108588914632,0.0,-0.0020602143812054052,0.005512892771593725,0.007684542077208922,0.2162399840452962,12837998393.285751,0.07173547821608325,59443285.0,72297300.0,0.6526729936687012,0.560519941709618,False,False,0.6916666666666667,2025-08-12T23:46:09.976214
Vision Pro US Launch,AAPL,Apple,Mixed Reality,2024-01-08,2024-02-02,0.0008090062879728608,1.1099040548973542,0.5099496554034588,84,-0.008251691176247567,0.0008515471783423403,0.007699978238705888,0.006267884231900953,0.0015548130176269372,0.0016904657406605593,0.007109955089657838,0.024174868831050578,0.0,-0.0022634156761977,0.0001616251613141273,0.0019400824263444694,-0.015691652517167975,9858484071.34285,0.05347434222234954,54754590.0,53895400.0,-0.0007861196400837445,0.9994221194489112,False,False,0.7,2025-08-12T23:46:10.085663
RTX 30 Series,NVDA,NVIDIA,Semiconductor Hardware,2020-09-01,2020-09-17,0.003456140315610273,1.0659872047116201,0.425114443092615,82,0.052278799030700256,0.03834606742119722,0.03834606742119722,0.04040179361495073,-0.04336723001537551,-0.04336723001537551,0.09477846826876157,0.03369376607201047,0.03369376607201047,0.03802172871906029,-0.08671610926093565,-0.08671610926093565,0.2357195311845366,9738969975.789595,0.773868104585165,595343600.0,735677714.2857143,1.7354922896648652,0.18105890597807678,False,False,0.6833333333333333,2025-08-12T23:46:10.195804
