event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
RTX 40 Series,NVDA,NVIDIA,Semiconductor Hardware,2022-09-20,2022-10-12,-0.00027459953855730443,2.128477650752857,0.7359305838487986,82,0.05406738696452744,0.008494219996644419,0.008494219996644419,0.05203097265329173,0.050828499130273146,0.050828499130273146,0.01910440870288399,-0.015393768662605223,-0.015393768662605223,0.006451048630541578,-0.05009109626160768,-0.05009109626160768,0.012055091097139092,8385002931.670832,0.6707097640393717,637885800.0,645575571.4285715,0.11006472790068977,0.919307870133365,False,False,0.6833333333333333,2025-08-12T23:21:50.193602
RTX 40 SUPER,NVDA,NVIDIA,Semiconductor Hardware,2024-01-08,2024-01-17,0.0009516038146023952,1.8046815751839067,0.34245506043207596,84,0.07184097145010956,0.05650725830645982,0.03785694516406741,0.056547635140520025,0.07708461170406433,0.07273476525332391,0.09846746501089787,0.06428096043470077,0.0,0.016975153664072984,0.049164615365625775,0.04702120267311982,0.2067716487411655,25482315153.199135,0.4659780011800225,408282400.0,492703625.0,1.2948559460811984,0.28601914684951796,False,False,0.7,2025-08-12T23:21:50.308547
RTX 3080 Ti / 3070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2021-05-31,2021-06-03,-0.0005359226041267953,1.9829075774158762,0.3837323204115217,82,0.03273132952719274,0.04785575466901144,0.0,0.0027432264566939536,0.05114222894149007,0.07001875259607701,0.03468165612669516,0.0,0.0,0.0,0.0433614450155384,0.08077408725584667,0.3412406578226923,9041030366.509108,0.5155411289273072,411192000.0,551507428.5714285,0.6924007482742681,0.560273555805584,False,False,0.6833333333333333,2025-08-12T23:21:50.421708
RTX 4070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2023-01-03,2023-01-05,-0.0004723965700516278,2.0731202108717524,0.7134981248765511,83,-0.0005318646779121135,-0.011693896566087977,-0.011693896566087977,0.0034671692541559662,-0.009972618394920824,-0.009972618394920824,-0.019721995696905026,0.0,0.0,0.030317861518484257,0.038002047604879685,0.038002047604879685,-0.11700889984224061,5560391062.36336,0.37454298173519923,432663100.0,382037666.6666667,0.38670270734106404,0.7362426627896124,False,False,0.6916666666666667,2025-08-12T23:21:50.535138
H100 Hopper GPU,NVDA,NVIDIA,AI Hardware,2022-03-22,2022-09-20,0.00263176582796027,2.840346748718577,0.5756587236971678,82,-0.02768998050289661,-0.033369170348119113,-0.033369170348119113,-0.043922141898867055,-0.022436038292475674,-0.022436038292475674,0.07098423792194364,-0.007855190475809293,-0.007855190475809293,-0.03355453755817528,0.044035657647572224,0.044035657647572224,0.20203890799946,16291031027.618992,0.5892668959847139,511025650.0,614272714.2857143,1.2425720336155783,0.30229988025797067,False,False,0.6833333333333333,2025-08-12T23:21:50.652251
Blackwell B200 / GB200,NVDA,NVIDIA,AI Hardware,2024-03-18,,0.0035534418729768883,1.7147768669533479,0.3552110799370894,82,-0.04343188828548508,-0.0010050390430844207,-0.007351768230899433,-0.009931515426180272,-0.01519945112972753,0.014865008212612652,-0.026769104236424646,0.007035735925204456,0.0,0.010660725815685668,0.033689346634383055,0.06595436970166002,0.005086171361801561,53658127840.02351,0.5693080658430743,592911600.0,595927250.0,-1.1084021937789732,0.3485606191081504,False,False,0.6833333333333333,2025-08-12T23:21:50.761282
Xbox Series X/S,MSFT,Microsoft,Gaming Hardware,2020-09-09,2020-11-10,0.0007883599927419878,0.9481050458345882,0.4904092395148543,84,-0.012985649982020446,-0.005872554085521731,-0.005872554085521731,0.010561080145395623,0.002742485490488023,-0.003362554000905382,-0.013815782399591803,0.042583492740443374,0.042583492740443374,-0.02801836379252287,-0.03436037506603995,-0.027828872697927554,0.21153744632575866,8546360897.751194,0.04332182103822308,35454235.0,42954133.333333336,-0.303653595300299,0.7900691533615849,False,False,0.7,2025-08-12T23:21:50.874081
Windows 11,MSFT,Microsoft,Software Platform,2021-06-24,2021-10-05,0.0002270451445348749,1.1365560376164865,0.5332121119111736,85,-0.0002702708065788998,-0.0002702708065788998,-0.0013783676064314185,-0.011753505755293301,-0.011753505755293301,0.008780458222937128,0.015459003119163928,0.015459003119163928,0.005353165244919911,-0.006262359258089045,-0.006262359258089045,0.0176604682243231,-0.029582643646318907,5799543265.856872,0.022089956715644427,23185120.0,22499242.85714286,2.298115595596397,0.10516995873352496,False,False,0.7083333333333334,2025-08-12T23:21:50.991676
Surface Pro 8 & Laptop Studio,MSFT,Microsoft,Computing Hardware,2021-09-22,2021-10-05,0.0010129017927861766,1.0992845359041095,0.4733691366871909,84,-0.006526650083012101,0.0019991742339162187,0.0029236029005208285,-0.009725277182232789,-0.013045331132355356,-0.028310490668493928,-0.004301614278751198,0.014542934658059226,0.012822594202858362,0.003282198984737139,0.002578810370542417,-0.014770106342445688,0.1966261046452884,7647223582.742995,0.026821659346189183,22183430.0,26545271.42857143,-0.7048581270198573,0.5316933212410032,False,False,0.7,2025-08-12T23:21:51.107779
Surface Pro 9,MSFT,Microsoft,Computing Hardware,2022-10-12,2022-10-25,6.509584036456216e-05,1.1735977494694703,0.8027203054641426,82,-0.03448705096455967,-0.01643420159040592,-0.0038591420037493787,0.012375106926880574,0.015831712904406756,0.023935462996478456,-0.03624501413601544,-0.01526714957885189,0.0015083531888957502,0.037608121013789075,0.012447424256245565,0.05218170879699735,0.06450821789044547,7111810695.768706,0.030635134373104392,29629215.0,31540542.85714286,-2.0134816377823554,0.13751963381145366,False,False,0.6833333333333333,2025-08-12T23:21:51.219137
Copilot for Windows,MSFT,Microsoft,AI Software,2023-09-21,2023-09-26,0.0006351096695105876,1.3458360562209077,0.34692654770882364,84,0.0014989872303862832,0.0014989872303862832,0.005604069395725501,0.01214016356058125,0.01214016356058125,0.009952010072094683,-0.028961320463807394,-0.028961320463807394,-0.0038656131085684775,-0.007886471664858341,-0.007886471664858341,-0.023127565484273416,0.07495416129914068,7048184356.109931,0.02288286520292199,20720950.0,22274071.42857143,-1.5356841948603603,0.22219092315220734,False,False,0.7,2025-08-12T23:21:51.330157
Battery Day,TSLA,Tesla,Energy Technology,2020-09-22,2020-09-22,0.009787338615831087,1.6916780148772452,0.2316559187403749,83,-0.04111455812591265,-0.05740551699911928,-0.05740551699911928,-0.1566364439684239,-0.13834441490518404,-0.13834441490518404,0.0018894117374879116,-0.055986946823462835,-0.055986946823462835,-0.10341090738483938,-0.03981334231675049,-0.03981334231675049,-0.033767211791470686,36349598301.00011,0.26770952001615816,271047105.0,261894600.0,-0.38923804037723736,0.7230847814917032,False,False,0.6916666666666667,2025-08-12T23:21:51.441435
Model S Plaid Delivery,TSLA,Tesla,Electric Vehicle,2021-05-20,2021-06-10,-0.002262881773326296,2.626391389998999,0.3023945460049283,82,0.014438553981603814,0.014438553981603814,0.0009861753395406306,0.010195869038202895,0.010195869038202895,0.03538908515649845,0.01724944377624582,0.01724944377624582,0.04138712802336375,-0.010054917128925145,-0.010054917128925145,0.030522518207218408,0.01992658087098298,19081344299.18313,0.09466674034948419,95895600.0,97806471.42857143,-0.05938222179497209,0.9563819905041049,False,False,0.6833333333333333,2025-08-12T23:21:51.555530
AI Day 2 (Optimus/Dojo),TSLA,Tesla,AI Technology,2022-09-30,2022-09-30,0.0007806331590509604,2.0617829012756026,0.6215952279986157,84,0.021504295480357913,-0.0015048394023349197,-0.006075483851676444,0.019247525662972997,-0.12104524862673549,-0.18705747118049712,-0.03898412878127833,-0.06252209757815941,-0.011036096899372572,0.0,-0.08614516909902215,-0.09213950025035345,0.11149879870268142,20301339677.396393,0.08430438886764526,69156485.0,76867350.0,-0.41589494239590363,0.6988311633369861,False,False,0.7,2025-08-12T23:21:51.666672
Cybertruck Delivery Event,TSLA,Tesla,Electric Vehicle,2023-11-28,2023-11-30,6.449644300603663e-05,2.6094009516657546,0.3567380621183331,83,0.053830251281315425,0.050157878369124664,0.050157878369124664,0.034394886215832504,-0.01277160864947333,-0.01277160864947333,0.04786580768118842,0.04506946504203557,0.04506946504203557,-0.010457205813430348,-0.03197956935234625,-0.03197956935234625,-0.05627955244615945,28617536033.649315,0.11982387394483628,126236730.0,119132183.33333333,1.2890276876094944,0.3263609602968811,False,False,0.6916666666666667,2025-08-12T23:21:51.776494
Model 3 Highland Refresh,TSLA,Tesla,Electric Vehicle,2023-09-01,2024-01-10,0.0009911274223646381,2.4131698816610596,0.31736657158323184,83,-0.03411903290693315,-0.018974356647964576,-0.04852016505622153,-0.05597591526344645,-0.05597591526344645,-0.001975467995879464,0.025919047788210525,-0.04732093675843463,-0.05064318329763218,0.0,0.0,0.0282029460717228,0.06171220653270226,30662477130.114,0.12171513715854665,114578050.0,121648914.28571428,0.3012581136018771,0.778229104418593,False,False,0.6916666666666667,2025-08-12T23:21:51.889916
Ryzen 5000 (Zen 3),AMD,AMD,CPU Hardware,2020-10-08,2020-11-05,0.003572569359880162,1.130504108564219,0.14562511987508123,84,0.010343387505776866,0.010343387505776866,-0.011784060778636725,-0.0676355589973974,-0.0676355589973974,-0.06014357794248271,0.004178764991007222,0.004178764991007222,-0.0020763675176667107,-0.039417449750371314,-0.039417449750371314,-0.014218047931575106,0.006218118411658091,4478089899.112701,0.052510435778756505,52226180.0,52550928.571428575,0.9068566738546829,0.4313361087037535,False,False,0.7,2025-08-12T23:21:52.005309
Radeon RX 6000 (RDNA 2),AMD,AMD,GPU Hardware,2020-10-28,2020-11-18,0.003838636069339178,1.2523065110360225,0.17786526454307464,84,0.014686972825972894,-0.00914112253795505,-0.03187660082419411,0.011316262870060052,-0.012323433281318706,-0.03942465332185657,-0.06783794071133775,-0.07089871814486681,-0.031440109202483524,0.02120412414702333,-0.01452880351024044,-0.02225136837282493,0.3267032895462636,5576191017.871903,0.07464780784041411,53739500.0,71296371.42857143,-0.5528805394074512,0.6188742244839949,False,False,0.7,2025-08-12T23:21:52.120370
Ryzen 7000 (Zen 4),AMD,AMD,CPU Hardware,2022-08-29,2022-09-27,0.000984503627749812,2.023000939878798,0.7431967145525896,82,0.002632752762923043,-0.01157519802017588,-0.017000570047029092,-0.013191156795430755,-0.05914534993362709,-0.06379559381012881,-0.04572420295126656,-0.029502110467239717,0.0,-0.017516052206821175,-0.06961234242765113,-0.09323087579571299,-0.015192855018273499,6138635752.608418,0.07650343863456374,70837410.0,69761187.5,-0.4341333401536401,0.6935193525701229,False,False,0.6833333333333333,2025-08-12T23:21:52.231323
Radeon RX 7900 XTX/XT,AMD,AMD,GPU Hardware,2022-11-03,2022-12-13,-0.0033046124373693484,1.744527907000962,0.6504573283696425,84,0.06533383485158425,0.06533383485158425,0.07667200716225936,0.06116477407818808,0.06116477407818808,0.06775416134691592,0.0008324881105110649,0.0008324881105110649,0.02524304136574873,0.03460319406483636,0.03460319406483636,0.062219228510961955,-0.0017393002609110697,5396948814.989269,0.08452543373476658,88508500.0,88354557.14285715,-0.625212565663287,0.5761597869695503,False,False,0.7,2025-08-12T23:21:52.343209
Instinct MI300X,AMD,AMD,AI Hardware,2023-12-06,2023-12-06,0.000354530157700956,2.2556904237407958,0.4083246275475756,85,-0.028486120166343668,-0.016780527104554382,-0.005395012946916016,0.07582049239848142,0.07051230099688574,0.10388991842981898,-0.037647250332006554,-0.014759214004420596,-0.013177881354856202,0.09887001757007385,0.10357814163440016,0.15057356628348373,0.3200873733167213,8549741041.057695,0.06360941007449653,52299720.0,69040200.0,-1.5766663718946645,0.21296612889448674,False,False,0.7083333333333334,2025-08-12T23:21:52.457089
PlayStation 5,SONY,Sony,Gaming Hardware,2020-06-11,2020-11-12,0.0002914468199242527,0.77550120111432,0.8178357439063981,84,0.0479043633774613,0.0479043633774613,0.03481092421426675,0.004122843937608379,0.004122843937608379,-0.0019747666986887034,-0.017356984321851843,-0.017356984321851843,-0.04453270659552122,0.013655955588152802,0.013655955588152802,0.0293897851496554,0.0718986439241962,115099246.92611304,0.0085555515346288,8034475.0,8612142.857142856,0.03850351322783222,0.9717051880660517,False,False,0.7,2025-08-12T23:21:52.571797
PSVR2,SONY,Sony,Gaming Hardware,2022-11-02,2023-02-22,-0.0027658616735122582,0.8962595529878737,0.630784217825196,83,0.09222445158486958,0.09672326302035258,0.09287685165264851,0.012405655175077263,0.03707071234007357,0.04342000082177121,0.05187919119404749,0.057803452431938185,-0.03567082115829234,0.010648688473733348,0.04511697071622556,0.05786744995914894,0.5072073275352789,118526358.3510652,0.007977049227039073,5561800.0,8382785.714285715,0.6203550154141368,0.5789597888568742,False,False,0.6916666666666667,2025-08-12T23:21:52.687711
PS5 Slim Refresh,SONY,Sony,Gaming Hardware,2023-10-10,2023-11-10,-0.0025222792083812156,1.2114610007183426,0.301667926441824,81,0.017129206008861433,0.010779783143701847,0.010779783143701847,0.016873981131975392,0.03215506988208302,0.03215506988208302,0.021120013535103288,0.013293566598710393,0.013293566598710393,0.010045945815232438,0.0063821155558589915,0.0063821155558589915,-0.06779364978736457,43047494.985502586,0.002552044940363614,2760425.0,2573285.714285714,2.971214697525743,0.05901064925533968,False,False,0.675,2025-08-12T23:21:52.799797
