event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
RTX 40 Series,NVDA,NVIDIA,Semiconductor Hardware,2022-09-20,2022-10-12,-0.0002745997141918027,2.12847682135499,0.7359303435240131,82,0.05406715434238889,0.008494073992015216,0.008494073992015216,0.05203102508753571,0.05082846243572748,0.05082846243572748,0.01910426100912943,-0.015393911356709866,-0.015393911356709866,0.006451266953062751,-0.05009095859599488,-0.05009095859599488,0.012055091097139092,8385002843.71814,0.6707097570041053,637885800.0,645575571.4285715,0.11005875078894363,0.919312228669852,False,False,0.6833333333333333,2025-08-14T15:06:53.160594
RTX 40 SUPER,NVDA,NVIDIA,Semiconductor Hardware,2024-01-08,2024-01-17,0.0009516011253167965,1.8046842649175399,0.3424555133557954,84,0.07184096861960922,0.056507217592964,0.037856827160357265,0.05654759683811343,0.07708456211106204,0.0727345772433156,0.09846755313942612,0.0642808777062982,0.0,0.016975226700931767,0.04916468840248456,0.04702112963626104,0.2067716487411655,25482315388.138535,0.46597803798134296,408282400.0,492703625.0,1.2948566452606614,0.2860189353495033,False,False,0.7,2025-08-14T15:06:53.272254
RTX 3080 Ti / 3070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2021-05-31,2021-06-03,-0.0005359233764559062,1.9829072888987975,0.3837333295356694,82,0.03273084585452776,0.04785539137259174,0.0,0.0027434630494120255,0.05114236712637441,0.07001913154458272,0.034681232032374165,0.0,0.0,0.0,0.043361337662813915,0.08077422379201948,0.3412406578226923,9041028638.359848,0.5155410864551705,411192000.0,551507428.5714285,0.692395651271958,0.5602761668900407,False,False,0.6833333333333333,2025-08-14T15:06:53.385939
RTX 4070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2023-01-03,2023-01-05,-0.00047239672466167836,2.0731196634728613,0.7134977619743805,83,-0.000531989121978221,-0.011693963916961552,-0.011693963916961552,0.0034670415264511697,-0.009972542601470296,-0.009972542601470296,-0.019722189213006724,0.0,0.0,0.03031779686021885,0.03800218349856266,0.03800218349856266,-0.11700889984224061,5560391001.640108,0.37454295358480094,432663100.0,382037666.6666667,0.3866992930689524,0.7362448295482559,False,False,0.6916666666666667,2025-08-14T15:06:53.496711
H100 Hopper GPU,NVDA,NVIDIA,AI Hardware,2022-03-22,2022-09-20,0.0026317675642387127,2.8403472286066367,0.5756593346151114,82,-0.027689834780092713,-0.033369103406032385,-0.033369103406032385,-0.043922142652266315,-0.02243621552361315,-0.02243621552361315,0.07098448577621097,-0.007855332279962268,-0.007855332279962268,-0.03355439349967715,0.044035657647572224,0.044035657647572224,0.20203890799946,16291031027.618992,0.5892668959847139,511025650.0,614272714.2857143,1.2425705247698982,0.30230036372109603,False,False,0.6833333333333333,2025-08-14T15:06:53.607255
Blackwell B200 / GB200,NVDA,NVIDIA,AI Hardware,2024-03-18,,0.0035534382344645037,1.7147788724418944,0.35521151385876343,82,-0.04343203028936288,-0.0010051176114887154,-0.0073517766518258355,-0.009931358045944187,-0.015199397199812541,0.014865152066966193,-0.026769269940911,0.007035736536561643,0.0,0.010660899307640692,0.03368943582734518,0.0659545479646848,0.005086171361801561,53658128976.66454,0.5693080318188388,592911600.0,595927250.0,-1.1084056044743198,0.34855935713504815,False,False,0.6833333333333333,2025-08-14T15:06:53.723146
Xbox Series X/S,MSFT,Microsoft,Gaming Hardware,2020-09-09,2020-11-10,0.0007883633249200208,0.9481042444066385,0.49040989656810774,84,-0.012985658709182224,-0.005872480873526747,-0.005872480873526747,0.010561237771991406,0.002742485992017152,-0.003362546093186758,-0.013815708243589131,0.042583652872750344,0.042583652872750344,-0.02801836168568561,-0.03436052287206215,-0.02782902099508533,0.21153744632575866,8546360788.513185,0.043321823835320634,35454235.0,42954133.333333336,-0.30365266063508145,0.7900697710645048,False,False,0.7,2025-08-14T15:06:53.834644
Windows 11,MSFT,Microsoft,Software Platform,2021-06-24,2021-10-05,0.00022704425753626882,1.13655605940919,0.533212313528849,85,-0.0002705639150207425,-0.0002705639150207425,-0.001378603256008595,-0.011753152157629036,-0.011753152157629036,0.008780689538146404,0.01545882572408086,0.01545882572408086,0.005352928031773008,-0.006261770022049529,-0.006261770022049529,0.017660947658297843,-0.029582643646318907,5799542922.5456705,0.022089952840292148,23185120.0,22499242.85714286,2.298091611315686,0.10517227252247857,False,False,0.7083333333333334,2025-08-14T15:06:53.944378
Surface Pro 8 & Laptop Studio,MSFT,Microsoft,Computing Hardware,2021-09-22,2021-10-05,0.001012905363844089,1.0992808569902999,0.4733681128641098,84,-0.006527038031443885,0.0019990260809592325,0.00292362577862093,-0.009725527476191115,-0.013045684806718529,-0.028310546215260177,-0.004301719280686345,0.014542936213996382,0.012822271040487054,0.003282199330863378,0.00257870518691683,-0.014769896988884756,0.1966261046452884,7647223351.286596,0.026821655663489166,22183430.0,26545271.42857143,-0.7048680077443694,0.5316879752125012,False,False,0.7,2025-08-14T15:06:54.057342
Surface Pro 9,MSFT,Microsoft,Computing Hardware,2022-10-12,2022-10-25,6.509364746860288e-05,1.1735982351976793,0.8027202295241561,82,-0.03448693847116229,-0.016433981582907944,-0.003858993061139665,0.012375095514415763,0.015831646909620547,0.02393552831218227,-0.036244816594044216,-0.015267013372036065,0.0015085610841525376,0.037607908334099216,0.012447145897482859,0.05218156326077361,0.06450821789044547,7111810489.509925,0.030635133484615405,29629215.0,31540542.85714286,-2.0134681841495565,0.13752142256562466,False,False,0.6833333333333333,2025-08-14T15:06:54.169839
Copilot for Windows,MSFT,Microsoft,AI Software,2023-09-21,2023-09-26,0.0006351091296163056,1.3458353148896807,0.34692603345009415,84,0.001499345220740446,0.001499345220740446,0.0056041465170621665,0.012139766647399462,0.012139766647399462,0.009951704018356846,-0.02896104123132126,-0.02896104123132126,-0.003865708404201418,-0.007886760501872314,-0.007886760501872314,-0.02312775458309979,0.07495416129914068,7048184744.538911,0.022882866464008184,20720950.0,22274071.42857143,-1.5356741807544514,0.22219323068784733,False,False,0.7,2025-08-14T15:06:54.283013
Battery Day,TSLA,Tesla,Energy Technology,2020-09-22,2020-09-22,0.009787338615831087,1.6916780148772452,0.2316559187403749,83,-0.04111455812591265,-0.05740551699911928,-0.05740551699911928,-0.1566364439684239,-0.13834441490518404,-0.13834441490518404,0.0018894117374879116,-0.055986946823462835,-0.055986946823462835,-0.10341090738483938,-0.03981334231675049,-0.03981334231675049,-0.033767211791470686,36349598301.00011,0.26770952001615816,271047105.0,261894600.0,-0.38923804037723736,0.7230847814917032,False,False,0.6916666666666667,2025-08-14T15:06:54.392392
Model S Plaid Delivery,TSLA,Tesla,Electric Vehicle,2021-05-20,2021-06-10,-0.002262881773326296,2.626391389998999,0.3023945460049283,82,0.014438553981603814,0.014438553981603814,0.0009861753395406306,0.010195869038202895,0.010195869038202895,0.03538908515649845,0.01724944377624582,0.01724944377624582,0.04138712802336375,-0.010054917128925145,-0.010054917128925145,0.030522518207218408,0.01992658087098298,19081344299.18313,0.09466674034948419,95895600.0,97806471.42857143,-0.05938222179497209,0.9563819905041049,False,False,0.6833333333333333,2025-08-14T15:06:54.508217
AI Day 2 (Optimus/Dojo),TSLA,Tesla,AI Technology,2022-09-30,2022-09-30,0.0007806331590509604,2.0617829012756026,0.6215952279986157,84,0.021504295480357913,-0.0015048394023349197,-0.006075483851676444,0.019247525662972997,-0.12104524862673549,-0.18705747118049712,-0.03898412878127833,-0.06252209757815941,-0.011036096899372572,0.0,-0.08614516909902215,-0.09213950025035345,0.11149879870268142,20301339677.396393,0.08430438886764526,69156485.0,76867350.0,-0.41589494239590363,0.6988311633369861,False,False,0.7,2025-08-14T15:06:54.618849
Cybertruck Delivery Event,TSLA,Tesla,Electric Vehicle,2023-11-28,2023-11-30,6.449644300603663e-05,2.6094009516657546,0.3567380621183331,83,0.053830251281315425,0.050157878369124664,0.050157878369124664,0.034394886215832504,-0.01277160864947333,-0.01277160864947333,0.04786580768118842,0.04506946504203557,0.04506946504203557,-0.010457205813430348,-0.03197956935234625,-0.03197956935234625,-0.05627955244615945,28617536033.649315,0.11982387394483628,126236730.0,119132183.33333333,1.2890276876094944,0.3263609602968811,False,False,0.6916666666666667,2025-08-14T15:06:54.731353
Model 3 Highland Refresh,TSLA,Tesla,Electric Vehicle,2023-09-01,2024-01-10,0.0009911274223646381,2.4131698816610596,0.31736657158323184,83,-0.03411903290693315,-0.018974356647964576,-0.04852016505622153,-0.05597591526344645,-0.05597591526344645,-0.001975467995879464,0.025919047788210525,-0.04732093675843463,-0.05064318329763218,0.0,0.0,0.0282029460717228,0.06171220653270226,30662477130.114,0.12171513715854665,114578050.0,121648914.28571428,0.3012581136018771,0.778229104418593,False,False,0.6916666666666667,2025-08-14T15:06:54.844128
Ryzen 5000 (Zen 3),AMD,AMD,CPU Hardware,2020-10-08,2020-11-05,0.003572569359880162,1.130504108564219,0.14562511987508123,84,0.010343387505776866,0.010343387505776866,-0.011784060778636725,-0.0676355589973974,-0.0676355589973974,-0.06014357794248271,0.004178764991007222,0.004178764991007222,-0.0020763675176667107,-0.039417449750371314,-0.039417449750371314,-0.014218047931575106,0.006218118411658091,4478089899.112701,0.052510435778756505,52226180.0,52550928.571428575,0.9068566738546829,0.4313361087037535,False,False,0.7,2025-08-14T15:06:54.958721
Radeon RX 6000 (RDNA 2),AMD,AMD,GPU Hardware,2020-10-28,2020-11-18,0.003838636069339178,1.2523065110360225,0.17786526454307464,84,0.014686972825972894,-0.00914112253795505,-0.03187660082419411,0.011316262870060052,-0.012323433281318706,-0.03942465332185657,-0.06783794071133775,-0.07089871814486681,-0.031440109202483524,0.02120412414702333,-0.01452880351024044,-0.02225136837282493,0.3267032895462636,5576191017.871903,0.07464780784041411,53739500.0,71296371.42857143,-0.5528805394074512,0.6188742244839949,False,False,0.7,2025-08-14T15:06:55.080078
Ryzen 7000 (Zen 4),AMD,AMD,CPU Hardware,2022-08-29,2022-09-27,0.000984503627749812,2.023000939878798,0.7431967145525896,82,0.002632752762923043,-0.01157519802017588,-0.017000570047029092,-0.013191156795430755,-0.05914534993362709,-0.06379559381012881,-0.04572420295126656,-0.029502110467239717,0.0,-0.017516052206821175,-0.06961234242765113,-0.09323087579571299,-0.015192855018273499,6138635752.608418,0.07650343863456374,70837410.0,69761187.5,-0.4341333401536401,0.6935193525701229,False,False,0.6833333333333333,2025-08-14T15:06:55.198652
Radeon RX 7900 XTX/XT,AMD,AMD,GPU Hardware,2022-11-03,2022-12-13,-0.0033046124373693484,1.744527907000962,0.6504573283696425,84,0.06533383485158425,0.06533383485158425,0.07667200716225936,0.06116477407818808,0.06116477407818808,0.06775416134691592,0.0008324881105110649,0.0008324881105110649,0.02524304136574873,0.03460319406483636,0.03460319406483636,0.062219228510961955,-0.0017393002609110697,5396948814.989269,0.08452543373476658,88508500.0,88354557.14285715,-0.625212565663287,0.5761597869695503,False,False,0.7,2025-08-14T15:06:55.331836
Instinct MI300X,AMD,AMD,AI Hardware,2023-12-06,2023-12-06,0.000354530157700956,2.2556904237407958,0.4083246275475756,85,-0.028486120166343668,-0.016780527104554382,-0.005395012946916016,0.07582049239848142,0.07051230099688574,0.10388991842981898,-0.037647250332006554,-0.014759214004420596,-0.013177881354856202,0.09887001757007385,0.10357814163440016,0.15057356628348373,0.3200873733167213,8549741041.057695,0.06360941007449653,52299720.0,69040200.0,-1.5766663718946645,0.21296612889448674,False,False,0.7083333333333334,2025-08-14T15:06:55.447585
PlayStation 5,SONY,Sony,Gaming Hardware,2020-06-11,2020-11-12,0.00029144309576443046,0.7755010609995162,0.8178356109149215,84,0.04790430241958779,0.04790430241958779,0.03481092691894694,0.004122922175025849,0.004122922175025849,-0.001974678325148971,-0.01735705602714932,-0.01735705602714932,-0.04453277631775543,0.013656102528402547,0.013656102528402547,0.029389933238032073,0.0718986439241962,115099248.09942439,0.008555551015353382,8034475.0,8612142.857142856,0.03850242090333271,0.9717059902464587,False,False,0.7,2025-08-14T15:06:55.560153
PSVR2,SONY,Sony,Gaming Hardware,2022-11-02,2023-02-22,-0.0027658582490862507,0.896259700704995,0.6307834020659334,83,0.09222471916268024,0.09672331807904375,0.09287698005539452,0.012405647293168728,0.03707076620487529,0.04341998408225553,0.05187925890956202,0.057803596077974806,-0.03567069020573754,0.01064855123116848,0.04511689669124341,0.05786730630444126,0.5072073275352789,118526362.91932087,0.007977049534491364,5561800.0,8382785.714285715,0.6203578572601602,0.5789581478299219,False,False,0.6916666666666667,2025-08-14T15:06:55.675960
PS5 Slim Refresh,SONY,Sony,Gaming Hardware,2023-10-10,2023-11-10,-0.002522278845597228,1.2114623519936523,0.30166788777199993,81,0.017129059488522155,0.010779651552,0.010779651552,0.016873853400685798,0.032155185292775286,0.032155185292775286,0.021119897334009874,0.013293451288248548,0.013293451288248548,0.010045946958437968,0.0063823438775245656,0.0063823438775245656,-0.06779364978736457,43047494.985502586,0.0025520446517885605,2760425.0,2573285.714285714,2.9712217873854025,0.05901031398364857,False,False,0.675,2025-08-14T15:06:55.791063
