event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
Cybertruck Delivery Event,TSLA,Tesla,Electric Vehicle,2023-11-28,2023-11-30,6.449644300603663e-05,2.6094009516657546,0.3567380621183331,83,0.053830251281315425,0.050157878369124664,0.050157878369124664,0.034394886215832504,-0.01277160864947333,-0.01277160864947333,0.04786580768118842,0.04506946504203557,0.04506946504203557,-0.010457205813430348,-0.03197956935234625,-0.03197956935234625,-0.05627955244615945,28617536033.649315,0.11982387394483628,126236730.0,119132183.33333333,1.2890276876094944,0.3263609602968811,False,False,0.6916666666666667,2025-08-14T15:04:04.963319
Model 3 Highland Refresh,TSLA,Tesla,Electric Vehicle,2023-09-01,2024-01-10,0.0009911274223646381,2.4131698816610596,0.31736657158323184,83,-0.03411903290693315,-0.018974356647964576,-0.04852016505622153,-0.05597591526344645,-0.05597591526344645,-0.001975467995879464,0.025919047788210525,-0.04732093675843463,-0.05064318329763218,0.0,0.0,0.0282029460717228,0.06171220653270226,30662477130.114,0.12171513715854665,114578050.0,121648914.28571428,0.3012581136018771,0.778229104418593,False,False,0.6916666666666667,2025-08-14T15:04:05.088583
Ryzen 5000 (Zen 3),AMD,AMD,CPU Hardware,2020-10-08,2020-11-05,0.003572569359880162,1.130504108564219,0.14562511987508123,84,0.010343387505776866,0.010343387505776866,-0.011784060778636725,-0.0676355589973974,-0.0676355589973974,-0.06014357794248271,0.004178764991007222,0.004178764991007222,-0.0020763675176667107,-0.039417449750371314,-0.039417449750371314,-0.014218047931575106,0.006218118411658091,4478089899.112701,0.052510435778756505,52226180.0,52550928.571428575,0.9068566738546829,0.4313361087037535,False,False,0.7,2025-08-14T15:04:05.206694
Radeon RX 6000 (RDNA 2),AMD,AMD,GPU Hardware,2020-10-28,2020-11-18,0.003838636069339178,1.2523065110360225,0.17786526454307464,84,0.014686972825972894,-0.00914112253795505,-0.03187660082419411,0.011316262870060052,-0.012323433281318706,-0.03942465332185657,-0.06783794071133775,-0.07089871814486681,-0.031440109202483524,0.02120412414702333,-0.01452880351024044,-0.02225136837282493,0.3267032895462636,5576191017.871903,0.07464780784041411,53739500.0,71296371.42857143,-0.5528805394074512,0.6188742244839949,False,False,0.7,2025-08-14T15:04:05.320814
Ryzen 7000 (Zen 4),AMD,AMD,CPU Hardware,2022-08-29,2022-09-27,0.000984503627749812,2.023000939878798,0.7431967145525896,82,0.002632752762923043,-0.01157519802017588,-0.017000570047029092,-0.013191156795430755,-0.05914534993362709,-0.06379559381012881,-0.04572420295126656,-0.029502110467239717,0.0,-0.017516052206821175,-0.06961234242765113,-0.09323087579571299,-0.015192855018273499,6138635752.608418,0.07650343863456374,70837410.0,69761187.5,-0.4341333401536401,0.6935193525701229,False,False,0.6833333333333333,2025-08-14T15:04:05.430399
Radeon RX 7900 XTX/XT,AMD,AMD,GPU Hardware,2022-11-03,2022-12-13,-0.0033046124373693484,1.744527907000962,0.6504573283696425,84,0.06533383485158425,0.06533383485158425,0.07667200716225936,0.06116477407818808,0.06116477407818808,0.06775416134691592,0.0008324881105110649,0.0008324881105110649,0.02524304136574873,0.03460319406483636,0.03460319406483636,0.062219228510961955,-0.0017393002609110697,5396948814.989269,0.08452543373476658,88508500.0,88354557.14285715,-0.625212565663287,0.5761597869695503,False,False,0.7,2025-08-14T15:04:05.546720
Instinct MI300X,AMD,AMD,AI Hardware,2023-12-06,2023-12-06,0.000354530157700956,2.2556904237407958,0.4083246275475756,85,-0.028486120166343668,-0.016780527104554382,-0.005395012946916016,0.07582049239848142,0.07051230099688574,0.10388991842981898,-0.037647250332006554,-0.014759214004420596,-0.013177881354856202,0.09887001757007385,0.10357814163440016,0.15057356628348373,0.3200873733167213,8549741041.057695,0.06360941007449653,52299720.0,69040200.0,-1.5766663718946645,0.21296612889448674,False,False,0.7083333333333334,2025-08-14T15:04:05.657197
PlayStation 5,SONY,Sony,Gaming Hardware,2020-06-11,2020-11-12,0.00029144524679585994,0.7755007270110085,0.8178350697424978,84,0.047904564278936815,0.047904564278936815,0.03481111458218628,0.0041227481124871766,0.0041227481124871766,-0.0019745614333317105,-0.017356912616554254,-0.017356912616554254,-0.0445326368732869,0.013655808647924816,0.013655808647924816,0.029389928948755584,0.0718986439241962,115099248.09942439,0.008555549802373759,8034475.0,8612142.857142856,0.0385068597782882,0.9717027304292393,False,False,0.7,2025-08-14T15:04:05.772807
PSVR2,SONY,Sony,Gaming Hardware,2022-11-02,2023-02-22,-0.0027658605319781484,0.8962587024582213,0.6307828704234815,83,0.0922244536284061,0.09672317170847523,0.09287676782249701,0.012405630525990422,0.03707062865845311,0.04341998914273701,0.051879119773276194,0.05780338060891976,-0.0356709497752461,0.010648824993298334,0.04511704167785857,0.05786758968478645,0.5072073275352789,118526360.63519304,0.007977048868765562,5561800.0,8382785.714285715,0.6203543716657343,0.5789601605905363,False,False,0.6916666666666667,2025-08-14T15:04:05.889198
PS5 Slim Refresh,SONY,Sony,Gaming Hardware,2023-10-10,2023-11-10,-0.002522280281950436,1.2114633783653281,0.30166912106317356,81,0.01712892345656058,0.010779642609274689,0.010779642609274689,0.016873960319533705,0.03215507800167027,0.03215507800167027,0.021119897334009874,0.013293451288248548,0.013293451288248548,0.010046060756135677,0.006382230079826856,0.006382230079826856,-0.06779364978736457,43047494.28433788,0.0025520448987954845,2760425.0,2573285.714285714,2.9712269790971884,0.0590100684748044,False,False,0.675,2025-08-14T15:04:06.004330
