event_name,ticker,company,category,announcement_date,release_date,alpha,beta,r_squared,estimation_days,abnormal_return_minus5_plus0,abnormal_return_minus3_plus0,abnormal_return_minus1_plus0,abnormal_return_plus0_plus1,abnormal_return_plus0_plus3,abnormal_return_plus0_plus5,raw_return_minus5_plus0,raw_return_minus3_plus0,raw_return_minus1_plus0,raw_return_plus0_plus1,raw_return_plus0_plus3,raw_return_plus0_plus5,volume_spike,dollar_volume,turnover,baseline_volume,event_volume,t_statistic,p_value,significant_5pct,significant_1pct,data_quality_score,analysis_timestamp
RTX 40 Series,NVDA,NVIDIA,Semiconductor Hardware,2022-09-20,2022-10-12,-0.00027460247559778954,2.1284771506592177,0.7359307332255035,82,0.05406731540947943,0.008494225666061677,0.008494225666061677,0.05203089345082319,0.05082847742694851,0.05082847742694851,0.01910433485600671,-0.015393840009657489,-0.015393840009657489,0.006451049098000983,-0.050091027428806334,-0.050091027428806334,0.012055091097139092,8385002755.765449,0.6707097499688389,637885800.0,645575571.4285715,0.11006277636530722,0.9193092932012328,False,False,0.6833333333333333,2025-08-12T23:28:12.283947
RTX 40 SUPER,NVDA,NVIDIA,Semiconductor Hardware,2024-01-08,2024-01-17,0.0009516036964337325,1.8046823102523233,0.34245513799669325,84,0.07184096861819649,0.05650724682557469,0.03785693490701786,0.05654762608799725,0.07708459921627367,0.07273482194598202,0.09846746501089787,0.06428096043470077,0.0,0.016975153664072984,0.049164615365625775,0.047021275709978605,0.2067716487411655,25482315388.138535,0.46597797297106497,408282400.0,492703625.0,1.2948559460811984,0.28601914684951796,False,False,0.7,2025-08-12T23:28:12.396539
RTX 3080 Ti / 3070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2021-05-31,2021-06-03,-0.0005359190047991955,1.982904932701102,0.38373202575023896,82,0.03273101858351532,0.04785550622322575,0.0,0.002743339536474763,0.051142338663350155,0.07001911144513565,0.03468153857684819,0.0,0.0,0.0,0.04336145011253323,0.08077433184397753,0.3412406578226923,9041029915.687561,0.5155410471493324,411192000.0,551507428.5714285,0.692398620770141,0.5602746456787506,False,False,0.6833333333333333,2025-08-12T23:28:12.511624
RTX 4070 Ti,NVDA,NVIDIA,Semiconductor Hardware,2023-01-03,2023-01-05,-0.00047239796111069293,2.07312048344224,0.7134982573465711,83,-0.0005317328500404166,-0.011693763453422143,-0.011693763453422143,0.0034670976202716922,-0.009972478930696463,-0.009972478930696463,-0.019721864967321534,0.0,0.0,0.03031765743577597,0.03800204253693873,0.03800204253693873,-0.11700889984224061,5560391062.36336,0.37454293361493346,432663100.0,382037666.6666667,0.3867058730941418,0.7362406537491961,False,False,0.6916666666666667,2025-08-12T23:28:12.621765
H100 Hopper GPU,NVDA,NVIDIA,AI Hardware,2022-03-22,2022-09-20,0.0026317664920904975,2.840345278059135,0.5756593640763218,82,-0.027689949693862893,-0.033368794909525254,-0.033368794909525254,-0.04392192896702936,-0.02243594785723256,-0.02243594785723256,0.07098448030031146,-0.007854977208160085,-0.007854977208160085,-0.03355453514126738,0.04403551041722942,0.04403551041722942,0.20203890799946,16291029855.98677,0.5892668942595329,511025650.0,614272714.2857143,1.2425763863820483,0.30229848555249245,False,False,0.6833333333333333,2025-08-12T23:28:12.730899
Blackwell B200 / GB200,NVDA,NVIDIA,AI Hardware,2024-03-18,,0.003553439070872883,1.714777919277913,0.3552109319089632,82,-0.04343195397071628,-0.0010050332653923095,-0.007351772077444649,-0.009931522415360432,-0.015199465363917293,0.014864914782228894,-0.026769104236424646,0.007035735925204456,0.0,0.010660725815685668,0.033689346634383055,0.0659542834156257,0.005086171361801561,53658127840.02351,0.5693081119269786,592911600.0,595927250.0,-1.1084044261350157,0.3485597931255475,False,False,0.6833333333333333,2025-08-12T23:28:12.847101
Xbox Series X/S,MSFT,Microsoft,Gaming Hardware,2020-09-09,2020-11-10,0.0007883549601317408,0.9481061714843807,0.4904099877886933,84,-0.012985677967065373,-0.005872160645852876,-0.005872160645852876,0.01056117968193071,0.0027428989093728814,-0.0033625413516626523,-0.01381541469306602,0.042583731269695724,0.042583731269695724,-0.02801850996858357,-0.03436021950885715,-0.027829094097353346,0.21153744632575866,8546361006.989204,0.04332182494278379,35454235.0,42954133.333333336,-0.3036537786842888,0.7900690321665342,False,False,0.7,2025-08-12T23:28:12.963546
Windows 11,MSFT,Microsoft,Software Platform,2021-06-24,2021-10-05,0.00022704224099081888,1.136557368599043,0.5332125587860295,85,-0.00027041019642689364,-0.00027041019642689364,-0.0013784870170558165,-0.011753513489849828,-0.011753513489849828,0.00878057071145964,0.015459126953381919,0.015459126953381919,0.005353046320048183,-0.006262241707223004,-0.006262241707223004,0.01766070689671073,-0.029582643646318907,5799543167.767958,0.02208995377432244,23185120.0,22499242.85714286,2.2981087847130324,0.10517061578039157,False,False,0.7083333333333334,2025-08-12T23:28:13.076539
Surface Pro 8 & Laptop Studio,MSFT,Microsoft,Computing Hardware,2021-09-22,2021-10-05,0.0010128992686311514,1.0992870030646953,0.47337060357938987,84,-0.006527012213307459,0.0019985771621757052,0.0029235836288213917,-0.009725546646989944,-0.01304581182492866,-0.028310753438620745,-0.004302242483387175,0.014542937769933761,0.012822056055481035,0.003282516043749295,0.0025789163700289386,-0.014769793090866346,0.1966261046452884,7647224045.655791,0.026821658098900112,22183430.0,26545271.42857143,-0.7048720384732579,0.5316857943733689,False,False,0.7,2025-08-12T23:28:13.196277
Surface Pro 9,MSFT,Microsoft,Computing Hardware,2022-10-12,2022-10-25,6.509580844372417e-05,1.1735973005370794,0.8027205887255723,82,-0.03448705872441848,-0.016434073501310802,-0.0038590758156568485,0.012375114882381837,0.015831775305249235,0.023935537316994965,-0.03624488324664277,-0.015267081475443978,0.0015084918205583442,0.03760798009430277,0.012447354236122754,0.05218163602888026,0.06450821789044547,7111810558.262853,0.030635133780778402,29629215.0,31540542.85714286,-2.0134720850759225,0.1375209039074701,False,False,0.6833333333333333,2025-08-12T23:28:13.310954
Copilot for Windows,MSFT,Microsoft,AI Software,2023-09-21,2023-09-26,0.0006351084365215085,1.345835682900298,0.3469273127702071,84,0.0014992652635654295,0.0014992652635654295,0.005604064860601802,0.012140063394881159,0.012140063394881159,0.00995200212985604,-0.02896122647901289,-0.02896122647901289,-0.003865612735870161,-0.007886567689433965,-0.007886567689433965,-0.023127563245805116,0.07495416129914068,7048184550.324421,0.02288286356624551,20720950.0,22274071.42857143,-1.5356641261201691,0.22219554758903237,False,False,0.7,2025-08-12T23:28:13.426341
Battery Day,TSLA,Tesla,Energy Technology,2020-09-22,2020-09-22,0.009787338615831087,1.6916780148772452,0.2316559187403749,83,-0.04111455812591265,-0.05740551699911928,-0.05740551699911928,-0.1566364439684239,-0.13834441490518404,-0.13834441490518404,0.0018894117374879116,-0.055986946823462835,-0.055986946823462835,-0.10341090738483938,-0.03981334231675049,-0.03981334231675049,-0.033767211791470686,36349598301.00011,0.26770952001615816,271047105.0,261894600.0,-0.38923804037723736,0.7230847814917032,False,False,0.6916666666666667,2025-08-12T23:28:13.542356
Model S Plaid Delivery,TSLA,Tesla,Electric Vehicle,2021-05-20,2021-06-10,-0.002262881773326296,2.626391389998999,0.3023945460049283,82,0.014438553981603814,0.014438553981603814,0.0009861753395406306,0.010195869038202895,0.010195869038202895,0.03538908515649845,0.01724944377624582,0.01724944377624582,0.04138712802336375,-0.010054917128925145,-0.010054917128925145,0.030522518207218408,0.01992658087098298,19081344299.18313,0.09466674034948419,95895600.0,97806471.42857143,-0.05938222179497209,0.9563819905041049,False,False,0.6833333333333333,2025-08-12T23:28:13.655978
AI Day 2 (Optimus/Dojo),TSLA,Tesla,AI Technology,2022-09-30,2022-09-30,0.0007806331590509604,2.0617829012756026,0.6215952279986157,84,0.021504295480357913,-0.0015048394023349197,-0.006075483851676444,0.019247525662972997,-0.12104524862673549,-0.18705747118049712,-0.03898412878127833,-0.06252209757815941,-0.011036096899372572,0.0,-0.08614516909902215,-0.09213950025035345,0.11149879870268142,20301339677.396393,0.08430438886764526,69156485.0,76867350.0,-0.41589494239590363,0.6988311633369861,False,False,0.7,2025-08-12T23:28:13.765883
Cybertruck Delivery Event,TSLA,Tesla,Electric Vehicle,2023-11-28,2023-11-30,6.449644300603663e-05,2.6094009516657546,0.3567380621183331,83,0.053830251281315425,0.050157878369124664,0.050157878369124664,0.034394886215832504,-0.01277160864947333,-0.01277160864947333,0.04786580768118842,0.04506946504203557,0.04506946504203557,-0.010457205813430348,-0.03197956935234625,-0.03197956935234625,-0.05627955244615945,28617536033.649315,0.11982387394483628,126236730.0,119132183.33333333,1.2890276876094944,0.3263609602968811,False,False,0.6916666666666667,2025-08-12T23:28:13.881098
Model 3 Highland Refresh,TSLA,Tesla,Electric Vehicle,2023-09-01,2024-01-10,0.0009911274223646381,2.4131698816610596,0.31736657158323184,83,-0.03411903290693315,-0.018974356647964576,-0.04852016505622153,-0.05597591526344645,-0.05597591526344645,-0.001975467995879464,0.025919047788210525,-0.04732093675843463,-0.05064318329763218,0.0,0.0,0.0282029460717228,0.06171220653270226,30662477130.114,0.12171513715854665,114578050.0,121648914.28571428,0.3012581136018771,0.778229104418593,False,False,0.6916666666666667,2025-08-12T23:28:13.993943
Ryzen 5000 (Zen 3),AMD,AMD,CPU Hardware,2020-10-08,2020-11-05,0.003572569359880162,1.130504108564219,0.14562511987508123,84,0.010343387505776866,0.010343387505776866,-0.011784060778636725,-0.0676355589973974,-0.0676355589973974,-0.06014357794248271,0.004178764991007222,0.004178764991007222,-0.0020763675176667107,-0.039417449750371314,-0.039417449750371314,-0.014218047931575106,0.006218118411658091,4478089899.112701,0.052510435778756505,52226180.0,52550928.571428575,0.9068566738546829,0.4313361087037535,False,False,0.7,2025-08-12T23:28:14.106167
Radeon RX 6000 (RDNA 2),AMD,AMD,GPU Hardware,2020-10-28,2020-11-18,0.003838636069339178,1.2523065110360225,0.17786526454307464,84,0.014686972825972894,-0.00914112253795505,-0.03187660082419411,0.011316262870060052,-0.012323433281318706,-0.03942465332185657,-0.06783794071133775,-0.07089871814486681,-0.031440109202483524,0.02120412414702333,-0.01452880351024044,-0.02225136837282493,0.3267032895462636,5576191017.871903,0.07464780784041411,53739500.0,71296371.42857143,-0.5528805394074512,0.6188742244839949,False,False,0.7,2025-08-12T23:28:14.218491
Ryzen 7000 (Zen 4),AMD,AMD,CPU Hardware,2022-08-29,2022-09-27,0.000984503627749812,2.023000939878798,0.7431967145525896,82,0.002632752762923043,-0.01157519802017588,-0.017000570047029092,-0.013191156795430755,-0.05914534993362709,-0.06379559381012881,-0.04572420295126656,-0.029502110467239717,0.0,-0.017516052206821175,-0.06961234242765113,-0.09323087579571299,-0.015192855018273499,6138635752.608418,0.07650343863456374,70837410.0,69761187.5,-0.4341333401536401,0.6935193525701229,False,False,0.6833333333333333,2025-08-12T23:28:14.328974
Radeon RX 7900 XTX/XT,AMD,AMD,GPU Hardware,2022-11-03,2022-12-13,-0.0033046124373693484,1.744527907000962,0.6504573283696425,84,0.06533383485158425,0.06533383485158425,0.07667200716225936,0.06116477407818808,0.06116477407818808,0.06775416134691592,0.0008324881105110649,0.0008324881105110649,0.02524304136574873,0.03460319406483636,0.03460319406483636,0.062219228510961955,-0.0017393002609110697,5396948814.989269,0.08452543373476658,88508500.0,88354557.14285715,-0.625212565663287,0.5761597869695503,False,False,0.7,2025-08-12T23:28:14.442994
Instinct MI300X,AMD,AMD,AI Hardware,2023-12-06,2023-12-06,0.000354530157700956,2.2556904237407958,0.4083246275475756,85,-0.028486120166343668,-0.016780527104554382,-0.005395012946916016,0.07582049239848142,0.07051230099688574,0.10388991842981898,-0.037647250332006554,-0.014759214004420596,-0.013177881354856202,0.09887001757007385,0.10357814163440016,0.15057356628348373,0.3200873733167213,8549741041.057695,0.06360941007449653,52299720.0,69040200.0,-1.5766663718946645,0.21296612889448674,False,False,0.7083333333333334,2025-08-12T23:28:14.558129
PlayStation 5,SONY,Sony,Gaming Hardware,2020-06-11,2020-11-12,0.0002914462660568402,0.7755009028917975,0.81783543543754,84,0.047904277675128185,0.047904277675128185,0.03481083738032175,0.004122691772756223,0.004122691772756223,-0.00197462460866547,-0.017357054782556558,-0.017357054782556558,-0.044532773212831,0.01365588261628381,0.01365588261628381,0.02939000406526282,0.0718986439241962,115099252.79266979,0.008555550151231769,8034475.0,8612142.857142856,0.038502412275372225,0.9717059965826538,False,False,0.7,2025-08-12T23:28:14.673394
PSVR2,SONY,Sony,Gaming Hardware,2022-11-02,2023-02-22,-0.002765861575636295,0.8962603443345256,0.6307835581731668,83,0.09222454141141631,0.09672337135959409,0.09287688316996623,0.01240562000107124,0.037070666291059415,0.04342001203403235,0.051879266320076,0.057803452431938185,-0.03567088429897303,0.010648688473733348,0.04511697071622556,0.057867517857413286,0.5072073275352789,118526359.4931291,0.007977048791902494,5561800.0,8382785.714285715,0.6203552515571892,0.578959652495692,False,False,0.6916666666666667,2025-08-12T23:28:14.784368
PS5 Slim Refresh,SONY,Sony,Gaming Hardware,2023-10-10,2023-11-10,-0.002522277212649043,1.2114620697536482,0.3016679027113272,81,0.01712905917241859,0.010779651535206835,0.010779651535206835,0.016873852816351412,0.03215517826302812,0.03215517826302812,0.021119897334009874,0.013293451288248548,0.013293451288248548,0.010045946958437968,0.0063823438775245656,0.0063823438775245656,-0.06779364978736457,43047494.985502586,0.0025520446517885605,2760425.0,2573285.714285714,2.9712217873854025,0.05901031398364857,False,False,0.675,2025-08-12T23:28:14.893737
